R;G;B
40;37;32
40;37;32
40;37;32
40;37;32
40;37;32
40;37;32
40;37;32
40;37;32
40;37;32
40;37;32
40;37;32
40;37;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
41;39;33
40;38;34
40;38;34
41;38;33
41;38;33
41;39;34
41;39;34
40;38;33
40;38;33
40;38;33
41;39;34
41;39;34
42;40;34
42;40;34
42;40;34
42;40;34
42;40;34
42;40;34
42;40;34
42;40;34
42;40;34
42;40;34
42;40;34
42;40;34
42;39;34
42;39;34
42;40;34
42;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;39;34
41;39;34
41;39;34
41;39;34
41;39;34
41;39;34
41;39;34
41;39;33
41;39;33
41;39;33
40;38;33
40;39;33
40;39;33
40;39;33
40;39;33
40;39;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;32
40;38;32
40;38;32
40;38;32
40;38;32
40;38;32
40;38;32
40;39;34
40;39;34
41;39;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
39;38;33
39;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
41;39;33
41;39;33
41;39;33
41;39;34
41;39;34
41;39;33
41;39;33
41;39;33
41;39;33
41;39;33
41;39;33
41;39;33
41;39;33
41;39;33
41;39;33
40;38;32
40;38;32
41;39;33
41;39;33
41;39;33
40;39;33
40;39;33
40;38;33
40;38;33
41;39;33
41;39;33
41;39;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
39;37;33
39;37;33
39;37;33
39;37;33
39;37;33
39;37;33
39;37;33
38;36;31
38;36;31
37;36;31
37;36;31
37;36;31
37;36;31
37;36;31
37;36;31
38;37;32
38;37;32
37;35;31
38;36;32
38;36;32
38;36;32
38;36;32
37;35;31
37;35;30
37;36;31
38;35;31
38;36;32
38;36;32
38;36;32
38;36;32
38;36;32
37;34;30
37;34;30
37;35;30
37;35;31
37;35;31
36;34;30
36;34;30
36;34;30
36;34;30
36;34;30
37;35;31
36;34;30
36;34;30
36;34;30
36;34;30
36;34;30
36;34;30
36;34;30
36;34;30
36;33;30
36;33;30
36;33;30
36;33;30
36;33;30
36;33;30
35;34;30
35;34;30
35;34;30
34;32;29
34;32;29
34;32;29
35;32;29
35;32;29
35;32;29
35;32;29
35;32;29
35;33;30
35;33;30
34;32;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
34;33;29
34;33;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;30
35;33;30
35;33;29
35;33;29
35;33;30
35;33;30
35;33;29
35;33;29
36;33;30
36;33;30
36;33;30
35;33;29
35;33;29
34;32;28
34;32;28
34;32;28
34;32;28
33;31;27
33;31;27
34;32;28
34;32;28
34;32;28
34;32;28
34;32;28
34;32;28
34;31;28
34;32;28
34;32;28
34;32;29
34;32;29
34;32;29
34;32;29
34;32;29
34;32;29
34;32;29
34;32;29
34;32;28
34;32;28
34;32;28
34;32;28
34;32;28
34;32;28
34;32;28
34;32;28
34;32;29
34;32;29
34;32;29
34;32;29
34;32;29
34;32;29
34;32;29
34;31;29
34;31;29
34;31;29
34;31;29
34;31;29
34;31;29
34;31;29
34;31;29
34;32;28
34;32;28
34;31;28
33;31;28
33;31;28
33;31;28
33;31;28
33;31;28
33;31;28
33;31;28
34;31;28
34;31;28
33;32;29
34;32;29
34;32;29
33;31;27
33;31;27
33;31;28
33;31;28
32;30;27
32;30;27
32;30;27
32;30;27
33;31;28
31;29;27
32;30;27
31;29;27
31;29;27
30;28;26
30;28;26
30;28;26
31;29;27
28;26;24
28;26;24
30;28;25
28;26;23
28;26;23
29;27;25
28;25;23
28;25;23
28;26;24
28;26;24
28;26;24
28;26;24
28;26;24
28;26;24
28;26;24
29;26;24
29;26;24
29;28;25
29;28;25
29;28;25
30;27;25
30;27;25
29;28;25
29;28;25
29;27;25
29;27;24
29;27;24
29;27;24
29;27;24
29;27;24
29;27;24
29;27;24
29;27;24
29;27;24
29;27;24
29;27;24
29;27;25
29;27;25
29;27;25
30;28;25
29;28;25
29;28;25
30;28;26
30;27;25
30;27;25
30;27;25
29;28;25
29;28;25
29;28;25
29;28;25
29;27;25
29;27;25
29;27;25
29;27;24
29;27;24
29;27;25
29;27;25
29;27;25
29;27;25
29;27;25
29;27;25
29;27;25
28;26;23
28;26;23
27;25;23
27;25;23
27;25;23
27;25;23
27;25;23
26;25;22
26;25;22
28;25;23
28;25;23
27;25;23
27;25;23
27;25;23
28;25;23
28;25;23
28;25;23
28;25;23
28;25;23
28;25;23
28;25;23
28;25;23
28;25;23
28;25;23
28;25;23
28;25;23
28;25;23
28;25;23
28;25;23
28;25;23
27;25;22
27;25;22
27;25;23
27;25;23
27;25;23
26;24;22
26;24;22
27;24;23
27;24;23
27;24;23
27;24;23
26;24;23
26;24;23
27;25;23
27;25;23
27;24;23
27;24;23
26;24;22
26;24;22
26;24;22
26;25;23
26;25;23
26;25;23
27;25;23
27;25;23
26;24;22
26;24;22
26;24;22
27;24;22
27;24;22
25;23;22
25;23;22
27;24;22
26;24;22
26;24;22
26;24;22
26;24;22
26;24;22
25;23;21
25;23;21
25;23;21
26;24;22
26;24;22
26;24;21
26;24;21
26;24;22
25;23;21
25;23;21
26;24;22
25;23;21
25;23;21
25;23;21
25;23;21
26;24;22
26;24;22
25;23;21
25;23;21
25;23;21
25;23;21
26;24;22
26;24;22
26;24;22
25;22;21
25;22;21
25;23;21
25;23;21
25;23;21
25;23;21
25;23;22
25;23;22
25;23;22
25;23;22
25;24;22
25;24;22
24;23;21
24;23;21
24;22;21
24;22;21
25;23;21
25;23;21
25;23;22
25;23;22
25;23;22
26;24;22
25;22;21
25;22;21
24;22;21
24;22;21
24;23;21
24;23;21
24;23;21
24;23;21
24;23;21
24;23;21
24;23;21
25;23;22
25;23;21
25;23;21
25;23;21
25;23;21
25;23;21
25;23;21
25;23;21
25;23;21
25;23;21
25;23;21
25;23;21
25;23;21
25;23;21
25;23;21
25;23;21
26;24;22
26;24;22
26;24;22
26;24;22
26;24;22
25;24;22
25;24;22
26;24;22
26;24;22
26;24;22
26;24;23
26;24;23
26;24;22
26;24;22
26;24;22
26;24;22
26;24;22
27;25;23
27;25;23
27;25;23
27;25;23
26;24;23
26;24;23
28;25;24
28;25;24
28;26;24
29;27;24
29;27;24
29;27;24
29;27;24
28;26;24
28;26;24
30;27;25
30;27;25
30;28;25
30;28;25
30;28;26
31;29;26
31;29;26
31;29;26
31;29;26
32;30;26
32;30;26
32;30;27
32;30;27
33;31;27
33;31;27
34;33;28
36;34;30
36;34;30
34;33;28
34;33;28
36;34;30
36;34;30
37;35;31
37;35;31
37;35;31
37;35;31
37;35;31
37;35;30
37;35;30
37;35;30
37;35;30
36;35;30
36;35;30
36;35;30
36;35;30
36;34;30
36;34;30
36;34;30
36;34;30
35;34;29
35;34;29
35;34;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
34;32;29
34;32;29
34;32;29
34;33;28
34;33;28
34;33;28
34;33;28
34;33;28
34;32;29
34;32;29
34;32;29
34;32;29
33;31;27
33;31;27
34;32;28
34;32;28
33;31;28
33;31;28
33;31;28
33;31;28
34;32;28
34;32;28
34;32;28
34;32;28
33;32;28
33;32;28
34;32;28
34;32;28
33;32;28
33;32;28
33;31;27
33;31;27
34;32;28
34;32;28
33;31;28
33;31;28
33;31;28
33;31;28
33;31;28
33;31;27
33;31;27
33;31;27
33;31;27
32;31;27
32;31;27
32;31;27
31;30;26
31;30;26
32;31;27
32;31;27
32;31;27
33;30;27
33;30;27
33;30;27
33;30;27
33;30;27
33;30;27
33;30;27
33;30;27
33;30;27
33;30;27
31;30;27
31;30;27
31;30;27
31;30;27
31;30;27
31;30;27
30;29;26
31;29;26
31;29;26
31;29;26
31;29;26
30;28;25
30;28;25
30;28;25
30;28;25
29;27;25
29;27;25
30;28;25
30;28;25
29;27;25
29;27;25
28;26;24
28;26;24
28;26;23
28;26;23
28;26;23
27;25;23
27;25;23
27;25;23
27;25;23
27;25;23
27;24;22
27;24;22
26;24;22
26;24;22
26;24;22
25;23;22
25;23;22
25;23;22
25;23;21
25;23;21
23;22;20
23;22;20
23;22;20
23;22;20
23;22;20
23;22;20
22;20;19
22;20;19
22;20;19
22;21;19
21;19;18
21;19;18
20;18;17
20;18;17
20;18;17
20;18;17
20;17;17
20;17;17
19;17;16
19;17;16
18;16;16
18;16;16
18;16;16
18;16;16
18;16;16
18;16;16
18;16;15
18;16;15
18;16;15
17;15;15
17;15;15
17;15;15
17;15;15
16;14;14
16;14;14
17;15;15
17;15;15
17;15;15
17;15;15
17;15;15
17;14;14
16;14;14
16;14;14
16;14;14
16;14;14
16;14;14
16;14;14
17;15;14
17;15;14
16;14;14
16;14;14
17;14;14
17;14;14
16;14;14
16;14;14
16;14;14
16;14;14
17;15;15
17;15;15
17;15;15
17;15;15
17;15;15
17;15;15
17;15;15
17;15;15
16;13;14
16;13;14
16;13;14
16;13;14
16;13;14
16;13;14
16;13;14
16;14;13
16;14;13
16;14;14
16;14;14
17;14;14
17;14;14
16;14;14
16;14;14
16;14;14
16;14;14
16;15;14
16;15;14
16;15;14
18;15;15
18;15;15
17;15;15
17;15;15
18;16;15
18;16;16
18;16;16
18;16;15
18;16;15
18;16;15
18;16;15
18;16;15
18;16;15
18;16;15
18;16;15
18;16;16
19;17;16
18;17;16
18;17;16
18;16;16
18;16;16
19;17;16
19;17;16
19;17;16
19;17;16
19;17;16
19;17;16
20;18;17
20;18;17
20;18;17
19;17;16
18;16;15
18;16;15
19;17;17
19;17;17
19;17;16
19;17;16
19;17;16
19;17;16
19;17;16
20;18;17
20;18;17
20;18;17
20;18;17
19;18;17
19;18;17
19;18;17
19;18;17
19;18;17
20;18;17
20;18;17
21;19;19
21;19;19
21;19;18
21;19;18
21;19;18
22;20;19
22;20;19
21;19;17
21;19;17
22;20;18
22;20;18
21;19;18
21;19;18
21;19;18
21;19;18
22;19;18
22;19;19
22;19;19
22;19;19
21;19;18
21;19;18
21;19;18
21;19;18
21;19;18
21;19;18
21;19;18
22;19;18
22;19;18
21;20;18
20;18;17
20;18;17
20;18;17
22;19;18
22;19;18
21;19;18
21;19;18
21;19;18
21;19;18
21;19;17
21;19;17
21;19;17
21;19;17
23;20;19
23;20;19
23;20;19
23;20;19
23;21;20
23;21;20
23;21;20
23;21;20
24;21;20
24;21;20
24;21;20
24;21;20
24;21;20
24;22;21
24;22;21
24;22;20
24;22;20
25;22;21
25;22;21
25;22;21
25;22;21
25;22;21
25;22;21
25;22;21
26;24;22
26;24;22
25;23;22
25;23;22
25;23;22
25;23;22
25;23;22
25;23;22
25;23;22
27;25;23
27;25;23
26;24;22
26;24;22
26;24;22
27;25;22
27;25;22
28;26;23
28;26;23
28;26;23
28;26;23
28;26;24
28;26;24
26;25;22
29;27;24
29;27;24
29;27;24
29;27;24
29;27;24
29;27;24
29;27;24
30;28;25
30;28;25
30;28;25
30;28;26
30;28;26
30;28;25
30;28;25
30;28;25
31;29;26
31;29;26
31;29;26
31;29;26
31;29;26
31;29;26
31;29;26
31;29;26
31;29;26
32;29;27
32;29;27
31;30;27
31;30;27
31;30;27
31;30;27
31;30;27
32;30;27
32;30;27
32;30;27
32;30;27
32;30;27
32;30;27
32;30;27
32;30;27
32;30;27
32;30;27
32;30;27
32;30;27
32;31;27
32;31;27
32;31;27
32;31;27
33;32;28
33;32;28
33;32;28
33;31;27
32;30;26
32;30;26
33;31;27
33;31;27
34;32;29
34;32;29
34;32;28
34;32;28
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
36;33;29
36;33;29
35;33;28
35;33;28
35;33;28
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;29
36;34;30
36;34;30
35;34;29
35;34;29
34;32;28
34;32;28
35;33;29
35;33;29
34;32;28
34;32;28
34;33;29
34;33;29
34;32;29
34;32;29
34;32;28
34;32;28
33;32;28
33;32;28
33;32;28
33;32;28
34;32;29
34;32;29
34;32;28
34;32;28
34;32;28
34;32;28
34;32;28
34;32;28
34;32;28
34;32;28
34;32;28
34;32;28
34;32;28
33;32;28
34;32;28
33;31;27
33;31;27
33;31;27
33;31;27
33;31;27
33;31;27
34;33;29
34;33;29
34;33;29
34;33;29
34;33;29
34;33;29
34;33;29
34;33;29
34;33;29
34;33;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
35;33;29
34;32;29
34;32;29
34;32;29
34;32;29
34;32;29
35;32;29
34;32;28
34;32;28
34;32;29
34;32;29
34;32;29
34;33;29
34;33;29
34;33;29
34;33;29
34;33;29
34;33;29
34;33;29
34;33;29
34;33;29
36;34;30
36;34;30
36;34;30
36;34;30
36;34;30
36;34;30
36;34;30
36;34;30
36;34;30
36;35;30
36;35;30
37;35;30
37;35;30
36;34;30
37;35;30
37;35;30
38;36;31
38;36;31
38;36;31
38;36;31
38;36;31
38;36;31
38;36;31
38;36;31
38;36;31
39;37;31
39;37;31
39;37;31
39;37;31
39;37;31
39;37;31
39;37;31
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
39;37;32
40;38;33
40;38;33
40;38;33
39;37;32
39;37;32
39;37;32
40;38;32
40;38;32
39;37;31
39;37;31
39;37;31
39;38;33
39;38;33
39;37;32
39;37;32
39;37;32
39;37;32
39;37;32
40;38;33
39;37;32
39;37;32
39;37;32
39;37;32
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;37;33
40;37;33
40;37;33
40;37;33
40;37;33
40;37;33
40;37;33
39;37;32
39;37;32
39;38;32
39;38;32
39;37;32
39;37;32
39;38;32
39;38;32
39;37;32
39;38;32
39;38;32
40;38;32
40;38;32
40;38;33
40;38;33
40;38;33
39;38;33
39;38;33
40;38;33
40;38;33
40;38;33
40;39;33
40;39;33
40;39;33
40;39;33
40;39;33
40;39;33
40;39;33
41;38;34
41;39;34
41;39;34
41;38;34
41;38;34
40;38;33
39;37;32
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;37;32
40;37;32
39;37;31
39;37;31
39;38;33
39;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
40;38;33
39;38;33
39;38;33
39;38;33
39;38;33
39;37;33
39;37;33
40;37;32
40;37;32
39;37;32
39;37;32
38;36;32
38;36;32
39;37;32
39;37;32
39;37;33
39;37;33
39;37;33
39;37;33
39;37;33
39;37;32
39;37;32
39;37;32
39;37;33
39;37;33
39;37;33
39;37;32
39;37;32
39;37;32
39;37;32
40;38;32
40;38;32
40;38;32
40;38;32
40;38;32
40;38;32
39;37;32
39;37;32
39;37;32
40;39;33
40;39;33
41;38;33
41;38;33
41;38;33
41;38;33
40;39;33
40;39;33
40;39;33
40;39;33
40;39;33
40;39;33
40;39;33
40;39;33
41;39;34
41;39;34
41;39;34
41;39;33
41;39;33
41;39;33
41;39;33
41;39;33
41;39;33
41;39;34
41;39;34
41;39;34
41;39;34
41;39;34
41;39;33
41;39;33
41;39;34
41;39;34
41;39;34
41;39;34
41;39;34
41;39;34
41;39;34
41;39;34
41;39;34
41;39;34
41;39;34
41;39;34
41;40;34
41;40;34
41;39;34
41;39;34
41;39;34
41;39;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
41;40;34
43;40;34
43;40;34
43;40;34
43;40;34
42;40;35
42;40;35
42;40;35
42;40;35
42;40;34
42;40;34
42;41;34
42;41;34
42;41;34
42;41;34
42;41;34
43;41;35
43;41;35
43;41;35
43;41;35
42;41;35
42;41;35
42;41;35
43;41;34
43;41;34
43;41;34
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
42;41;34
42;41;34
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
44;42;36
44;42;36
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;34
43;41;34
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
44;42;36
44;42;36
43;41;35
43;41;35
44;42;36
44;42;36
44;42;36
44;42;36
43;41;34
43;41;35
43;41;34
43;41;34
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
44;42;35
44;42;35
43;41;35
43;41;35
43;41;34
43;41;34
43;41;34
43;41;34
43;42;36
43;42;36
44;42;35
44;42;35
41;40;33
43;41;34
43;41;34
43;41;34
43;41;34
43;41;34
44;42;35
44;42;35
43;41;35
43;41;35
43;41;35
43;41;35
43;41;34
43;41;34
43;42;36
43;42;36
42;41;34
42;41;34
43;41;34
43;41;34
43;41;34
43;41;34
43;41;34
43;41;34
44;42;36
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
44;42;36
44;42;36
43;41;35
43;41;35
42;40;34
42;40;34
44;42;36
44;42;36
43;41;35
43;41;35
43;41;35
43;41;35
43;41;35
44;42;36
44;42;36
44;42;36
43;41;35
43;41;34
43;41;34
44;41;35
44;41;35
43;41;34
43;41;34
44;42;35
44;42;35
44;42;35
44;42;35
44;41;36
44;41;36
44;41;36
44;41;36
44;42;36
44;42;36
44;41;35
44;41;35
43;42;35
43;42;35
43;42;36
43;42;36
44;41;35
44;41;35
45;42;36
45;42;36
44;42;36
44;42;36
45;43;36
44;42;36
44;42;36
44;42;36
45;43;37
45;43;37
44;42;35
44;42;35
45;43;37
45;43;37
45;43;37
45;43;37
44;42;36
44;42;36
44;42;36
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;42;36
45;42;36
46;43;37
46;43;37
46;43;37
46;43;37
46;43;37
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
45;43;36
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
45;43;36
45;43;36
46;45;38
46;45;38
46;44;38
46;44;38
46;45;38
46;45;38
46;45;38
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
45;44;37
45;44;37
45;44;37
45;44;37
45;44;37
45;44;37
46;44;37
45;44;37
45;44;37
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
43;41;34
45;43;36
45;43;36
45;43;36
45;43;36
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
44;43;36
44;43;36
44;42;35
44;43;36
44;43;36
44;43;36
44;43;36
44;43;36
44;43;36
44;43;36
44;43;36
44;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
44;42;35
44;42;35
44;42;35
45;43;36
45;43;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
45;43;37
45;43;37
45;44;37
45;44;37
45;44;37
45;43;37
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
43;42;35
43;42;35
46;44;37
46;44;37
45;43;36
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;43;37
46;43;37
45;44;37
45;44;37
46;44;37
46;44;37
46;44;37
45;44;37
45;44;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
44;42;36
44;42;36
45;43;36
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;36
45;43;36
45;43;36
45;43;36
44;42;36
45;43;36
45;43;36
43;41;34
43;41;34
45;43;36
45;43;36
45;43;36
45;43;36
44;43;35
44;43;35
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
44;42;35
44;42;36
44;42;36
45;43;36
45;43;36
43;41;34
43;41;34
45;44;36
45;44;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
47;44;37
47;44;37
47;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
47;45;38
47;45;38
47;45;38
47;45;38
47;45;38
47;45;38
47;45;38
47;45;38
47;45;38
47;45;38
47;45;38
46;45;37
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;44;37
45;44;37
45;44;37
45;44;37
45;44;37
45;44;37
45;44;37
45;44;37
44;42;35
44;42;35
44;42;35
44;42;35
44;42;35
44;43;36
44;43;36
44;43;36
44;43;36
44;43;36
44;43;36
44;43;36
44;43;35
44;43;35
44;42;36
44;42;36
44;42;36
43;42;35
43;42;35
43;42;35
43;42;35
44;43;36
44;43;36
44;43;36
43;42;35
43;42;35
43;42;35
43;42;35
43;42;35
44;43;36
44;43;36
44;42;36
44;42;36
44;42;35
44;42;35
44;42;35
44;42;35
45;43;36
45;43;36
44;42;36
44;42;36
44;43;36
44;43;36
45;43;36
45;43;36
46;43;37
46;43;37
46;43;37
45;44;37
45;44;37
45;44;37
45;44;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;36
45;43;36
45;43;36
44;42;35
44;42;36
44;42;36
43;42;35
43;42;35
43;42;35
42;41;34
42;41;34
42;41;34
42;40;34
42;40;34
42;41;34
42;41;34
43;41;35
42;40;34
42;40;34
42;40;34
42;40;34
43;41;35
43;40;34
43;40;34
42;40;34
42;40;34
42;41;35
42;41;35
42;40;34
43;41;34
43;41;34
43;41;35
43;41;35
43;41;34
43;41;34
43;41;34
43;41;34
44;42;35
44;42;35
44;42;35
44;42;35
44;42;35
43;42;35
43;42;35
43;42;35
44;42;36
44;42;36
44;42;36
44;42;36
45;42;36
45;42;36
45;43;36
45;43;36
46;44;38
46;44;38
45;44;37
45;44;37
46;43;37
46;44;38
46;44;38
47;44;38
47;44;38
45;43;36
45;43;36
46;43;37
44;42;36
44;42;36
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
45;43;36
45;43;36
45;43;36
45;43;36
46;44;37
46;44;37
46;44;37
46;44;37
45;43;36
45;43;36
45;43;36
46;44;37
46;44;37
45;44;36
45;44;36
45;44;36
44;42;35
44;42;35
45;43;36
45;43;36
45;43;36
45;43;36
44;43;36
45;43;36
44;42;35
44;42;35
45;43;36
45;43;36
45;43;37
45;43;36
45;43;36
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;38
46;44;38
46;45;37
46;45;37
46;45;37
46;44;37
46;44;37
45;44;36
45;44;36
46;45;37
46;45;37
46;45;37
46;45;37
46;45;37
46;45;37
46;45;38
46;45;37
46;45;37
46;44;37
46;44;37
46;44;37
45;44;36
45;44;36
45;44;36
45;44;36
46;44;38
46;44;38
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
45;42;36
45;42;36
44;42;35
44;42;35
44;42;35
44;42;35
44;42;35
45;43;36
45;43;36
44;42;36
44;42;36
44;42;36
45;43;36
44;42;36
44;42;36
45;43;37
45;43;37
44;42;36
44;42;36
45;43;36
45;43;36
45;43;37
45;43;37
45;43;36
45;43;36
45;43;36
45;43;37
45;43;37
45;42;36
45;42;36
45;42;36
45;42;36
44;42;35
44;42;35
43;42;36
44;41;35
44;41;35
43;41;35
43;41;35
43;41;35
43;41;35
43;42;35
43;42;35
44;42;36
44;42;36
44;42;36
45;43;36
46;44;37
45;43;36
45;43;36
45;43;36
46;44;36
46;44;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;44;37
45;44;37
45;44;37
46;44;37
46;44;37
45;43;36
45;43;36
46;44;37
46;44;37
45;43;36
45;43;36
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;43;37
46;43;37
45;43;37
45;43;37
45;43;37
45;43;36
43;42;35
45;42;36
45;42;36
44;42;36
44;42;36
45;43;37
45;43;37
45;43;37
44;42;36
44;42;36
45;43;37
45;43;37
45;43;37
44;42;36
44;42;36
46;43;37
46;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;44;37
44;43;36
44;43;36
44;43;36
44;43;36
44;43;36
44;43;36
44;43;36
44;43;36
45;43;36
45;43;36
45;44;36
45;43;36
45;43;36
46;44;37
46;44;37
46;44;37
46;45;37
46;45;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;45;38
46;45;38
46;45;38
46;45;38
45;43;37
45;43;37
45;43;37
45;43;37
45;43;37
45;43;36
44;43;36
44;43;36
44;42;35
44;42;35
44;42;35
44;42;35
44;43;36
44;43;36
44;43;36
44;43;36
45;43;36
45;43;36
44;42;35
44;42;35
44;42;35
44;42;35
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
44;42;36
45;43;37
45;43;37
45;42;36
45;42;36
46;43;37
46;43;37
45;43;36
45;43;36
45;41;36
45;41;36
45;43;36
45;43;36
46;43;37
46;43;37
45;44;37
45;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
46;44;37
45;43;36
45;43;36
45;43;37
45;43;37
45;43;36
45;43;36
45;43;36
44;42;35
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
44;42;35
44;42;35
44;42;35
44;42;35
44;42;35
44;42;35
44;42;35
44;42;35
44;43;36
44;43;36
45;43;36
45;43;36
44;42;36
44;42;36
45;43;37
43;42;35
43;42;35
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
45;43;36
46;44;37
46;44;37
46;43;37
46;44;37
46;44;37
45;43;36
45;43;36
45;43;36
45;43;36
46;43;37
46;43;37
46;44;37
46;44;37
45;43;36
45;43;36
